2023-09-01 17:15:39.337 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,AVAILABLE}
2023-09-01 17:15:39.535 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:15:39.556 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:15:39.591 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:15:39.592 [main] INFO  org.eclipse.jetty.server.Server - Started @790ms
2023-09-01 17:18:11.511 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:18:11.515 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:18:11.516 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:18:12.881 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @418ms
2023-09-01 17:18:12.976 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
2023-09-01 17:18:12.984 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,AVAILABLE}
2023-09-01 17:18:13.202 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:18:13.225 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:18:13.259 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:18:13.260 [main] INFO  org.eclipse.jetty.server.Server - Started @800ms
2023-09-01 17:22:12.216 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:22:12.221 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:22:12.222 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:22:13.583 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @444ms
2023-09-01 17:22:13.677 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
2023-09-01 17:22:13.684 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,AVAILABLE}
